Name,Roomsinfo,Beds,Location,DiscountPrice,ActualPrice,Reviews,Host
Kasa Arlington Dallas,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 85m²4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Arlington,,,"<div aria-label=""Scored 8.1 "" class=""b5cd09854e d10a6220b4"">8.1</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Park Avenue Lofts,"Entire holiday home • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 130m²5 beds (2 singles, 1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Freeport,,,"<div aria-label=""Scored 8.2 "" class=""b5cd09854e d10a6220b4"">8.2</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Timber Ridge Resort by 101 Great Escapes,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Mammoth Lakes,,,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Hilton Phoenix Resort at the Peak - Formerly Pointe Hilton Squaw Peak Resort,2 private suites2 large double beds,"<span class=""bb58e7a787"">2 private suites</span>","Camelback East, Phoenix",,,"<div aria-label=""Scored 7.1 "" class=""b5cd09854e d10a6220b4"">7.1</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Hilton San Diego/Del Mar,2 private suites2 extra-large double beds,"<span class=""bb58e7a787"">2 private suites</span>",San Diego,,,"<div aria-label=""Scored 7.7 "" class=""b5cd09854e d10a6220b4"">7.7</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Stunning Penthouse Suite Waterfront 2BD 2BA,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 102m²3 beds (1 extra-large double, 2 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>",Hallandale Beach,,,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
DeSoto Beach Terraces,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 139m²3 beds (1 double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Tybee Island,,,"<div aria-label=""Scored 8.2 "" class=""b5cd09854e d10a6220b4"">8.2</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Beach Harbour 16 @ The Carolina Beach Boardwalk - Full Remodel!,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 82m²5 beds (2 singles, 1 double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Carolina Beach,,,"<div aria-label=""Scored 9.5 "" class=""b5cd09854e d10a6220b4"">9.5</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Royale Palms Condominiums,"2 entire apartments • 2 bedrooms • 2 bathrooms • 2 kitchens6 beds (2 extra-large doubles, 4 large doubles)","<span class=""bb58e7a787"">2 entire apartments</span>",Myrtle Beach,,,"<div aria-label=""Scored 8.3 "" class=""b5cd09854e d10a6220b4"">8.3</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
DoubleTree by Hilton Alana - Waikiki Beach,2 private suites2 extra-large double beds,"<span class=""bb58e7a787"">2 private suites</span>","Waikiki, Honolulu",,,"<div aria-label=""Scored 7.6 "" class=""b5cd09854e d10a6220b4"">7.6</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Hilton Cabana Miami Beach,2 private suites4 large double beds,"<span class=""bb58e7a787"">2 private suites</span>","Mid-Beach, Miami Beach",,,"<div aria-label=""Scored 7.1 "" class=""b5cd09854e d10a6220b4"">7.1</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Hilton Phoenix Tapatio Cliffs Resort,2 private suites2 extra-large double beds,"<span class=""bb58e7a787"">2 private suites</span>","North Mountain, Phoenix",,,"<div aria-label=""Scored 7.5 "" class=""b5cd09854e d10a6220b4"">7.5</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Hilton Fort Lauderdale Beach Resort,"2 private suites4 beds (2 extra-large doubles, 2 sofa beds)","<span class=""bb58e7a787"">2 private suites</span>","Fort Lauderdale Beach, Fort Lauderdale",,,"<div aria-label=""Scored 8.1 "" class=""b5cd09854e d10a6220b4"">8.1</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
"The Reach Key West, Curio Collection by Hilton","2 entire studios • 2 bedrooms • 2 bathrooms4 beds (2 extra-large doubles, 2 sofa beds)","<span class=""bb58e7a787"">2 entire studios</span>","Downtown Key West, Key West",,,"<div aria-label=""Scored 7.2 "" class=""b5cd09854e d10a6220b4"">7.2</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Beaver Village by Stay WinterPark,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 60m²3 beds (1 bunk bed, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Winter Park,,,"<div aria-label=""Scored 8.3 "" class=""b5cd09854e d10a6220b4"">8.3</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Classic CWE 2BR with Full Kitchen by Zencity,Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 111m²2 large double beds,"<span class=""bb58e7a787"">Entire apartment</span>",Tower Grove,,,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
ROOST Cleveland,Private suite • 2 bedrooms • 1 living room • 2 bathrooms • 90m²2 large double beds,"<span class=""bb58e7a787"">Private suite</span>","Downtown Cleveland, Cleveland",,,"<div aria-label=""Scored 9.5 "" class=""b5cd09854e d10a6220b4"">9.5</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Aspen Creek by 101 Great Escapes,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 93m²4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Mammoth Lakes,,,"<div aria-label=""Scored 8.5 "" class=""b5cd09854e d10a6220b4"">8.5</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Brook Road Inn,"Private suite • 2 bedrooms • 1 living room • 1 bathroom • 28m²3 beds (2 singles, 1 large double)","<span class=""bb58e7a787"">Private suite</span>",Goshen,,,"<div aria-label=""Scored 8.1 "" class=""b5cd09854e d10a6220b4"">8.1</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Handsome 2BR Condo with Gorgeous Views in Sugar Mountain! condo,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 102m²3 beds (2 singles, 1 extra-large double)","<span class=""bb58e7a787"">Entire apartment</span>",Sugar Mountain,,,"<div aria-label=""Scored 8.5 "" class=""b5cd09854e d10a6220b4"">8.5</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Beachwalk Villas,Entire villa • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 102m²2 large double beds,"<span class=""bb58e7a787"">Entire villa</span>",Carlsbad,,,"<div aria-label=""Scored 8.5 "" class=""b5cd09854e d10a6220b4"">8.5</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Oceanfront Palm Beach Resort & Spa Singer Island,"Entire holiday home • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 121m²4 beds (2 doubles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire holiday home</span>",Riviera Beach,,,"<div aria-label=""Scored 8.7 "" class=""b5cd09854e d10a6220b4"">8.7</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Tahoe Valley Cottage 2,"Entire holiday home • 2 bedrooms • 1 kitchen • 37m²2 beds (1 bunk bed, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",South Lake Tahoe,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 55,347</span>",,"<div aria-label=""Scored 9.4 "" class=""b5cd09854e d10a6220b4"">9.4</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
The Resort at Schlitterbahn,"2 private suites6 beds (4 doubles, 2 sofa beds)","<span class=""bb58e7a787"">2 private suites</span>",New Braunfels,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 54,000</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 60,000</span>","<div aria-label=""Scored 8.2 "" class=""b5cd09854e d10a6220b4"">8.2</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Mint House Detroit - New Center,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 85m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Detroit,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 58,807</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 69,184</span>","<div aria-label=""Scored 8.3 "" class=""b5cd09854e d10a6220b4"">8.3</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
"Bright, beautiful and secluded","Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 139m²2 beds (1 extra-large double, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Carbondale,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 38,131</span>",,"<div aria-label=""Scored 8.7 "" class=""b5cd09854e d10a6220b4"">8.7</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Nice cozy townhouse,"Entire holiday home • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 130m²4 beds (2 extra-large doubles, 2 sofa beds)","<span class=""bb58e7a787"">Entire holiday home</span>",Bushkill,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 55,102</span>",,"<div aria-label=""Scored 9.2 "" class=""b5cd09854e d10a6220b4"">9.2</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Sea Vista,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 107m²3 beds (1 double, 1 extra-large double, 1 bunk bed)","<span class=""bb58e7a787"">Entire apartment</span>",South Padre Island,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 49,715</span>",,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Crimson Beach Escape Ocean View-HotTub -Pool-LongStay,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 45m²4 beds (2 singles, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>","West End, Galveston","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 38,709</span>",,"<div aria-label=""Scored 9.2 "" class=""b5cd09854e d10a6220b4"">9.2</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Marina Inn at Grande Dunes,"2 private suites • 4 bedrooms • 2 living rooms • 4 bathrooms6 beds (2 extra-large doubles, 4 large doubles)","<span class=""bb58e7a787"">2 private suites</span>",Myrtle Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 91,267</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 130,382</span>","<div aria-label=""Scored 8.8 "" class=""b5cd09854e d10a6220b4"">8.8</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
"Grand Wailea Resort Hotel & Spa, A Waldorf Astoria Resort",2 private suites2 extra-large double beds,"<span class=""bb58e7a787"">2 private suites</span>","Wailea Beach, Wailea","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 1,309,970</span>",,"<div aria-label=""Scored 8.1 "" class=""b5cd09854e d10a6220b4"">8.1</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Sonder Bouldin Creek,"Private suite • 2 bedrooms • 1 living room • 1 bathroom • 102m²4 beds (2 singles, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Private suite</span>","South Austin, Austin","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 49,960</span>",,"<div aria-label=""Scored 8.6 "" class=""b5cd09854e d10a6220b4"">8.6</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
"Singer Island Beach resort and Spa, Located at the Palm Beach Marriott","Private suite • 2 bedrooms • 1 living room • 2 bathrooms • 97m²4 beds (2 doubles, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Private suite</span>",Riviera Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 78,123</span>",,"<div aria-label=""Scored 7.3 "" class=""b5cd09854e d10a6220b4"">7.3</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Luxe Sunset Boulevard Hotel,2 private suites2 extra-large double beds,"<span class=""bb58e7a787"">2 private suites</span>","Westwood, Los Angeles","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 144,589</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 180,736</span>","<div aria-label=""Scored 7.4 "" class=""b5cd09854e d10a6220b4"">7.4</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Sonder The Esplanade,Private suite • 2 bedrooms • 1 living room • 2 bathrooms • 60m²2 large double beds,"<span class=""bb58e7a787"">Private suite</span>","Faubourg Marigny, New Orleans","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 87,429</span>",,"<div aria-label=""Scored 7.7 "" class=""b5cd09854e d10a6220b4"">7.7</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
2BD 2BA Condo with Hot Tub and Pool,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 98m²6 beds (4 doubles, 2 sofa beds)","<span class=""bb58e7a787"">Entire apartment</span>",Park City,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 54,956</span>",,"<div aria-label=""Scored 9.5 "" class=""b5cd09854e d10a6220b4"">9.5</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Smoky Waters Luxury Chalet,"Entire chalet • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 103m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire chalet</span>",Sevierville,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 34,164</span>",,"<div aria-label=""Scored 7.5 "" class=""b5cd09854e d10a6220b4"">7.5</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Sugar Shack by Big Bear Cool Cabins,Entire holiday home • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 56m²2 large double beds,"<span class=""bb58e7a787"">Entire holiday home</span>",Sugarloaf,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 61,347</span>",,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Modern Spanish Villa- Pool- By River-Tropical !!!,"Entire villa • 2 bedrooms • 1 bathroom • 1 kitchen • 900m²5 beds (2 singles, 2 doubles, 1 large double)","<span class=""bb58e7a787"">Entire villa</span>",Fort Lauderdale,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 49,173</span>",,"<div aria-label=""Scored 8.9 "" class=""b5cd09854e d10a6220b4"">8.9</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Conrad Fort Lauderdale Beach,2 entire studios • 2 bathrooms • 2 kitchens4 large double beds,"<span class=""bb58e7a787"">2 entire studios</span>","Fort Lauderdale Beach, Fort Lauderdale","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 312,982</span>",,"<div aria-label=""Scored 9.1 "" class=""b5cd09854e d10a6220b4"">9.1</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Luxurious 2Bedroom 2Bath minutes from the water,Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 18m²2 large double beds,"<span class=""bb58e7a787"">Entire apartment</span>",Pensacola,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 30,612</span>",,"<div aria-label=""Scored 9.3 "" class=""b5cd09854e d10a6220b4"">9.3</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
ATL Downtown! City View! Onsite Parking! POOL! LM1K1Q,"Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 74m²2 beds (1 double, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>","Downtown Atlanta, Atlanta","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 37,359</span>",,"<div aria-label=""Scored 7.3 "" class=""b5cd09854e d10a6220b4"">7.3</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Coco Bay Luxury Condos,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 68m²3 beds (1 sofa bed, 2 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>",Fort Lauderdale,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 72,001</span>",,"<div aria-label=""Scored 8.9 "" class=""b5cd09854e d10a6220b4"">8.9</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Sonder The Bywater,"Private suite • 2 bedrooms • 1 living room • 2 bathrooms • 121m²2 beds (1 extra-large double, 1 large double)","<span class=""bb58e7a787"">Private suite</span>",New Orleans,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 58,531</span>",,"<div aria-label=""Scored 8.8 "" class=""b5cd09854e d10a6220b4"">8.8</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
